Flight_ID,Date,Route,Planned_Dep_Min,Delay_Min,Actual_Dep_Min
6E1453,2024-10-24,DEL-BLR,1341,65.0,1406.0
6E1454,2024-10-09,DEL-HYD,598,40.0,638.0
6E1455,2024-03-14,DEL-BOM,1074,63.0,1137.0
6E1456,2024-04-19,DEL-HYD,831,21.0,852.0
6E1457,2024-06-28,DEL-BOM,1066,21.0,1087.0
6E1458,2024-02-01,BLR-HYD,1227,21.0,1248.0
6E1459,2024-08-21,BLR-HYD,346,73.0,419.0
6E1460,2024-10-08,DEL-HYD,1081,57.0,1138.0
6E1461,2024-01-25,BOM-BLR,58,91.0,149.0
6E1462,2024-11-26,BOM-BLR,679,107.0,786.0
6E1463,2024-10-05,DEL-BLR,510,87.0,597.0
6E1464,2024-08-13,BOM-BLR,1341,56.0,1397.0
6E1465,2024-02-26,DEL-HYD,1395,0.0,1395.0
6E1466,2024-06-28,BOM-BLR,206,36.0,242.0
6E1467,2024-08-19,DEL-BLR,110,40.0,150.0
6E1468,2024-12-08,DEL-BOM,22,80.0,102.0
6E1469,2024-10-13,BOM-BLR,786,105.0,891.0
6E1470,2024-03-04,DEL-HYD,1034,9.0,1043.0
6E1471,2024-08-19,DEL-HYD,571,32.0,603.0
6E1472,2024-10-15,DEL-BLR,746,0.0,746.0
6E1473,2024-07-31,DEL-BLR,514,0.0,514.0
6E1474,2024-09-14,BLR-HYD,143,97.0,240.0
6E1475,2024-01-18,BLR-HYD,991,0.0,991.0
6E1476,2024-06-23,BLR-HYD,808,0.0,808.0
6E1477,2024-08-16,DEL-BOM,293,43.0,336.0
6E1478,2024-08-13,DEL-HYD,324,17.0,341.0
6E1479,2024-03-24,BLR-HYD,192,36.0,228.0
6E1480,2024-10-17,DEL-HYD,1314,20.0,1334.0
6E1481,2024-09-02,DEL-BLR,459,41.0,500.0
6E1482,2024-04-19,DEL-BOM,1071,89.0,1160.0
6E1483,2024-09-10,DEL-BLR,1130,4.0,1134.0
6E1484,2024-03-28,DEL-HYD,1287,56.0,1343.0
6E1485,2024-03-12,BLR-HYD,1276,96.0,1372.0
6E1486,2024-01-30,DEL-BLR,1181,42.0,1223.0
6E1487,2024-06-20,BOM-BLR,525,69.0,594.0
6E1488,2024-11-04,DEL-BOM,918,74.0,992.0
6E1489,2024-12-08,DEL-HYD,28,108.0,136.0
6E1490,2024-06-25,BLR-HYD,537,0.0,537.0
6E1491,2024-05-18,DEL-BLR,142,3.0,145.0
6E1492,2024-07-12,DEL-BOM,626,20.0,646.0
6E1493,2024-07-04,BLR-HYD,840,31.0,871.0
6E1494,2024-08-05,DEL-BLR,217,38.0,255.0
6E1495,2024-06-12,DEL-HYD,592,119.0,711.0
6E1496,2024-06-09,BOM-BLR,712,110.0,822.0
6E1497,2024-01-13,BOM-BLR,66,105.0,171.0
6E1498,2024-10-22,DEL-HYD,760,45.0,805.0
6E1499,2024-03-29,DEL-BOM,143,58.0,201.0
6E1500,2024-11-19,DEL-HYD,1164,80.0,1244.0
6E1501,2024-02-11,DEL-BLR,1369,29.0,1398.0
6E1502,2024-07-28,DEL-BOM,464,86.0,550.0
6E1503,2024-08-16,BOM-BLR,95,68.0,163.0
6E1504,2024-12-15,DEL-BLR,407,5.0,412.0
6E1505,2024-10-01,BLR-HYD,1141,22.0,1163.0
6E1506,2024-10-05,BLR-HYD,803,84.0,887.0
6E1507,2024-09-07,BLR-HYD,756,8.0,764.0
6E1508,2024-11-05,BOM-BLR,1403,46.0,1449.0
6E1509,2024-07-26,DEL-HYD,712,63.0,775.0
6E1510,2024-11-16,DEL-BOM,277,119.0,396.0
6E1511,2024-05-19,BOM-BLR,360,11.0,371.0
6E1512,2024-10-06,DEL-BLR,1393,7.0,1400.0
6E1513,2024-02-03,DEL-BLR,211,20.0,231.0
6E1514,2024-11-04,BLR-HYD,1282,107.0,1389.0
6E1515,2024-01-18,DEL-BOM,1120,44.0,1164.0
6E1516,2024-02-26,BLR-HYD,1233,11.0,1244.0
6E1517,2024-04-21,DEL-BLR,777,98.0,875.0
6E1518,2024-01-05,DEL-BLR,20,0.0,20.0
6E1519,2024-06-30,DEL-HYD,728,68.0,796.0
6E1520,2024-01-13,DEL-HYD,615,118.0,733.0
6E1521,2024-12-04,DEL-HYD,370,103.0,473.0
6E1522,2024-10-11,BLR-HYD,1416,72.0,1488.0
6E1523,2024-09-15,DEL-BOM,623,73.0,696.0
6E1524,2024-03-30,DEL-HYD,1242,71.0,1313.0
6E1525,2024-04-13,BOM-BLR,631,30.0,661.0
6E1526,2024-07-04,DEL-HYD,760,17.0,777.0
6E1527,2024-09-06,BLR-HYD,846,80.0,926.0
6E1528,2024-09-11,DEL-BOM,947,43.0,990.0
6E1529,2024-03-16,DEL-HYD,1119,109.0,1228.0
6E1530,2024-04-17,DEL-BOM,187,116.0,303.0
6E1531,2024-06-04,BOM-BLR,500,59.0,559.0
6E1532,2024-03-22,DEL-BLR,875,62.0,937.0
6E1533,2024-03-17,DEL-BOM,374,17.0,391.0
6E1534,2024-09-14,DEL-HYD,433,68.0,501.0
6E1535,2024-05-06,BLR-HYD,1167,42.0,1209.0
6E1536,2024-10-08,BLR-HYD,498,35.0,533.0
6E1537,2024-03-28,BLR-HYD,5,101.0,106.0
6E1538,2024-07-22,BLR-HYD,1340,48.0,1388.0
6E1539,2024-01-16,DEL-BOM,1253,113.0,1366.0
6E1540,2024-05-30,BLR-HYD,1145,0.0,1145.0
6E1541,2024-09-10,DEL-BLR,616,90.0,706.0
6E1542,2024-07-06,BOM-BLR,710,96.0,806.0
6E1543,2024-11-24,DEL-BOM,474,1.0,475.0
6E1544,2024-02-01,DEL-BOM,573,9.0,582.0
6E1545,2024-09-27,BLR-HYD,795,78.0,873.0
6E1546,2024-01-05,BLR-HYD,507,53.0,560.0
6E1547,2024-11-25,DEL-BOM,591,77.0,668.0
6E1548,2024-11-03,BLR-HYD,174,117.0,291.0
6E1549,2024-11-28,BLR-HYD,691,116.0,807.0
6E1550,2024-06-17,BLR-HYD,1294,2.0,1296.0
6E1551,2024-06-29,BLR-HYD,787,95.0,882.0
6E1552,2024-06-26,BLR-HYD,571,24.0,595.0
6E1553,2024-05-22,DEL-HYD,185,0.0,185.0
6E1554,2024-12-27,DEL-HYD,586,8.0,594.0
6E1555,2024-09-04,DEL-HYD,1117,31.0,1148.0
6E1556,2024-05-06,DEL-BOM,513,100.0,613.0
6E1557,2024-09-19,BOM-BLR,1201,84.0,1285.0
6E1558,2024-02-09,DEL-BOM,653,87.0,740.0
6E1559,2024-12-20,DEL-HYD,555,33.0,588.0
6E1560,2024-09-11,DEL-BOM,294,70.0,364.0
6E1561,2024-05-22,BOM-BLR,1254,55.0,1309.0
6E1562,2024-08-27,BLR-HYD,1259,100.0,1359.0
6E1563,2024-08-15,DEL-BLR,1116,68.0,1184.0
6E1564,2024-12-06,DEL-HYD,43,17.0,60.0
6E1565,2024-07-16,DEL-HYD,538,16.0,554.0
6E1566,2024-03-05,BOM-BLR,38,118.0,156.0
6E1567,2024-01-11,BLR-HYD,1408,78.0,1486.0
6E1568,2024-04-17,BLR-HYD,288,28.0,316.0
6E1569,2024-01-26,DEL-BLR,247,0.0,247.0
6E1570,2024-05-30,BLR-HYD,358,92.0,450.0
6E1571,2024-08-08,BOM-BLR,208,104.0,312.0
6E1572,2024-12-06,BLR-HYD,123,75.0,198.0
6E1573,2024-08-24,BOM-BLR,974,39.0,1013.0
6E1574,2024-08-24,DEL-HYD,402,0.0,402.0
6E1575,2024-08-06,DEL-HYD,283,57.0,340.0
6E1576,2024-05-30,DEL-HYD,662,74.0,736.0
6E1577,2024-05-02,DEL-BOM,575,17.0,592.0
6E1578,2024-05-23,DEL-HYD,240,91.0,331.0
6E1579,2024-07-07,BOM-BLR,166,54.0,220.0
6E1580,2024-09-11,DEL-BLR,560,32.0,592.0
6E1581,2024-03-08,BLR-HYD,147,18.0,165.0
6E1582,2024-04-13,DEL-HYD,700,28.0,728.0
6E1583,2024-12-01,DEL-BOM,622,108.0,730.0
6E1584,2024-06-07,DEL-BOM,264,99.0,363.0
6E1585,2024-11-04,BOM-BLR,500,17.0,517.0
6E1586,2024-12-27,DEL-BLR,278,59.0,337.0
6E1587,2024-10-26,DEL-HYD,748,99.0,847.0
6E1588,2024-03-30,DEL-HYD,902,57.0,959.0
6E1589,2024-12-22,DEL-BOM,158,113.0,271.0
6E1590,2024-09-12,BOM-BLR,1083,49.0,1132.0
6E1591,2024-12-18,DEL-BOM,498,53.0,551.0
6E1592,2024-08-07,DEL-BOM,1340,106.0,1446.0
6E1593,2024-01-09,DEL-BLR,487,114.0,601.0
6E1594,2024-01-12,BOM-BLR,464,7.0,471.0
6E1595,2024-11-20,DEL-BLR,227,107.0,334.0
6E1596,2024-08-31,BOM-BLR,665,13.0,678.0
6E1597,2024-06-30,DEL-HYD,1379,91.0,1470.0
6E1598,2024-10-10,BLR-HYD,821,62.0,883.0
6E1599,2024-11-07,BLR-HYD,798,55.0,853.0
6E1600,2024-04-08,BOM-BLR,752,120.0,872.0
6E1601,2024-07-15,BLR-HYD,1250,95.0,1345.0
6E1602,2024-08-13,DEL-BOM,1192,106.0,1298.0
6E1603,2024-11-28,DEL-HYD,1307,105.0,1412.0
6E1604,2024-04-12,DEL-HYD,261,0.0,261.0
6E1605,2024-04-15,BLR-HYD,859,116.0,975.0
6E1606,2024-12-30,BOM-BLR,363,84.0,447.0
6E1607,2024-02-27,DEL-BOM,97,15.0,112.0
6E1608,2024-03-18,BOM-BLR,1035,12.0,1047.0
6E1609,2024-03-15,BLR-HYD,783,44.0,827.0
6E1610,2024-02-11,DEL-HYD,582,17.0,599.0
6E1611,2024-11-19,DEL-HYD,926,109.0,1035.0
6E1612,2024-06-29,BOM-BLR,134,28.0,162.0
6E1613,2024-02-02,DEL-BLR,258,21.0,279.0
6E1614,2024-03-11,BOM-BLR,915,22.0,937.0
6E1615,2024-02-25,DEL-BLR,516,55.0,571.0
6E1616,2024-04-14,BOM-BLR,1317,29.0,1346.0
6E1617,2024-07-18,DEL-BLR,150,82.0,232.0
6E1618,2024-04-10,DEL-BLR,1281,75.0,1356.0
6E1619,2024-09-12,DEL-BLR,867,73.0,940.0
6E1620,2024-11-02,DEL-BLR,1172,47.0,1219.0
6E1621,2024-03-14,DEL-BOM,973,50.0,1023.0
6E1622,2024-06-19,DEL-BLR,141,114.0,255.0
6E1623,2024-05-22,DEL-BLR,250,111.0,361.0
6E1624,2024-06-14,DEL-HYD,957,56.0,1013.0
6E1625,2024-09-17,DEL-BOM,906,45.0,951.0
6E1626,2024-08-08,DEL-BLR,643,100.0,743.0
6E1627,2024-03-23,BLR-HYD,1070,58.0,1128.0
6E1628,2024-06-30,DEL-BOM,1395,59.0,1454.0
6E1629,2024-11-02,DEL-HYD,93,9.0,102.0
6E1630,2024-01-10,BOM-BLR,760,104.0,864.0
6E1631,2024-01-04,DEL-HYD,355,85.0,440.0
6E1632,2024-12-16,DEL-HYD,531,105.0,636.0
6E1633,2024-12-01,DEL-BOM,691,117.0,808.0
6E1634,2024-10-18,DEL-BOM,1295,46.0,1341.0
6E1635,2024-10-07,BLR-HYD,647,108.0,755.0
6E1636,2024-08-02,BLR-HYD,701,22.0,723.0
6E1637,2024-04-07,DEL-BOM,723,35.0,758.0
6E1638,2024-04-10,DEL-BOM,916,63.0,979.0
6E1639,2024-01-09,DEL-BOM,63,4.0,67.0
6E1640,2024-03-01,BOM-BLR,925,51.0,976.0
6E1641,2024-11-04,DEL-HYD,1187,86.0,1273.0
6E1642,2024-05-25,BLR-HYD,1412,102.0,1514.0
6E1643,2024-03-03,BLR-HYD,726,34.0,760.0
6E1644,2024-04-30,DEL-BLR,765,10.0,775.0
6E1645,2024-08-13,BOM-BLR,922,84.0,1006.0
6E1646,2024-04-14,DEL-BOM,652,13.0,665.0
6E1647,2024-09-16,DEL-BOM,904,47.0,951.0
6E1648,2024-12-14,BOM-BLR,1040,56.0,1096.0
6E1649,2024-09-11,BLR-HYD,606,89.0,695.0
6E1650,2024-07-25,DEL-BOM,745,32.0,777.0
6E1651,2024-01-28,DEL-BLR,939,75.0,1014.0
6E1652,2024-06-18,BLR-HYD,1324,48.0,1372.0
6E1653,2024-12-01,DEL-HYD,87,7.0,94.0
6E1654,2024-03-16,BOM-BLR,562,76.0,638.0
6E1655,2024-04-25,BLR-HYD,1268,20.0,1288.0
6E1656,2024-03-09,DEL-HYD,1136,74.0,1210.0
6E1657,2024-12-19,DEL-BLR,441,20.0,461.0
6E1658,2024-08-21,BOM-BLR,1031,16.0,1047.0
6E1659,2024-01-01,DEL-BOM,558,117.0,675.0
6E1660,2024-06-15,DEL-BOM,1123,78.0,1201.0
6E1661,2024-12-17,DEL-HYD,1368,83.0,1451.0
6E1662,2024-08-05,BLR-HYD,752,2.0,754.0
6E1663,2024-09-29,DEL-BLR,900,112.0,1012.0
6E1664,2024-09-07,DEL-HYD,480,71.0,551.0
6E1665,2024-12-12,DEL-BLR,702,44.0,746.0
6E1666,2024-12-09,DEL-BLR,1365,34.0,1399.0
6E1667,2024-06-22,DEL-BLR,942,70.0,1012.0
6E1668,2024-06-18,BOM-BLR,1257,92.0,1349.0
6E1669,2024-09-02,DEL-HYD,792,44.0,836.0
6E1670,2024-03-30,BOM-BLR,1258,84.0,1342.0
6E1671,2024-02-18,BLR-HYD,125,113.0,238.0
6E1672,2024-10-20,BLR-HYD,689,98.0,787.0
6E1673,2024-05-29,DEL-BOM,476,29.0,505.0
6E1674,2024-05-11,DEL-BOM,684,70.0,754.0
6E1675,2024-02-28,DEL-BOM,371,11.0,382.0
6E1676,2024-11-19,BLR-HYD,1143,91.0,1234.0
6E1677,2024-07-17,DEL-BLR,541,10.0,551.0
6E1678,2024-08-02,DEL-BLR,559,35.0,594.0
6E1679,2024-02-18,DEL-HYD,178,74.0,252.0
6E1680,2024-08-19,BLR-HYD,1117,2.0,1119.0
6E1681,2024-09-03,DEL-BOM,566,96.0,662.0
6E1682,2024-08-26,BLR-HYD,747,35.0,782.0
6E1683,2024-06-16,DEL-BLR,950,61.0,1011.0
6E1684,2024-02-17,DEL-BLR,301,65.0,366.0
6E1685,2024-02-20,BOM-BLR,585,95.0,680.0
6E1686,2024-10-25,BOM-BLR,1145,98.0,1243.0
6E1687,2024-04-07,DEL-HYD,56,97.0,153.0
6E1688,2024-08-03,BLR-HYD,1023,87.0,1110.0
6E1689,2024-06-25,BOM-BLR,1162,17.0,1179.0
6E1690,2024-03-20,BOM-BLR,1222,96.0,1318.0
6E1691,2024-07-03,BLR-HYD,720,54.0,774.0
6E1692,2024-01-27,DEL-BLR,1384,0.0,1384.0
6E1693,2024-07-13,DEL-HYD,409,13.0,422.0
6E1694,2024-08-01,DEL-HYD,645,6.0,651.0
6E1695,2024-12-07,DEL-HYD,1266,114.0,1380.0
6E1696,2024-04-23,BOM-BLR,1113,114.0,1227.0
6E1697,2024-08-29,DEL-BLR,61,3.0,64.0
6E1698,2024-05-03,DEL-HYD,1235,15.0,1250.0
6E1699,2024-10-31,BLR-HYD,247,70.0,317.0
6E1700,2024-03-16,DEL-HYD,496,54.0,550.0
6E1701,2024-11-06,DEL-BOM,55,86.0,141.0
6E1702,2024-11-07,DEL-BLR,458,88.0,546.0
6E1703,2024-07-14,DEL-BOM,918,20.0,938.0
6E1704,2024-12-16,DEL-BLR,1312,53.0,1365.0
6E1705,2024-02-13,BLR-HYD,1412,110.0,1522.0
6E1706,2024-07-04,BOM-BLR,556,14.0,570.0
6E1707,2024-12-08,BOM-BLR,963,120.0,1083.0
6E1708,2024-09-02,DEL-BLR,1104,0.0,1104.0
6E1709,2024-03-24,DEL-HYD,443,101.0,544.0
6E1710,2024-07-25,DEL-BOM,791,98.0,889.0
6E1711,2024-05-30,BLR-HYD,1310,103.0,1413.0
6E1712,2024-06-04,DEL-HYD,1307,53.0,1360.0
6E1713,2024-01-16,BOM-BLR,490,61.0,551.0
6E1714,2024-06-13,DEL-HYD,1411,2.0,1413.0
6E1715,2024-05-24,DEL-BOM,594,46.0,640.0
6E1716,2024-02-06,BOM-BLR,407,90.0,497.0
6E1717,2024-11-28,DEL-BLR,326,28.0,354.0
6E1718,2024-02-14,BLR-HYD,941,70.0,1011.0
6E1719,2024-07-24,BLR-HYD,948,99.0,1047.0
6E1720,2024-03-02,BOM-BLR,1199,99.0,1298.0
6E1721,2024-12-21,DEL-BLR,382,105.0,487.0
6E1722,2024-11-03,DEL-BOM,1013,8.0,1021.0
6E1723,2024-01-19,BLR-HYD,1281,5.0,1286.0
6E1724,2024-12-30,BOM-BLR,346,108.0,454.0
6E1725,2024-10-26,BLR-HYD,271,54.0,325.0
6E1726,2024-01-07,DEL-BLR,1284,33.0,1317.0
6E1727,2024-09-05,DEL-BOM,395,15.0,410.0
6E1728,2024-04-26,DEL-BLR,153,80.0,233.0
6E1729,2024-03-08,DEL-HYD,1090,9.0,1099.0
6E1730,2024-02-03,DEL-BLR,840,83.0,923.0
6E1731,2024-07-12,DEL-BLR,347,35.0,382.0
6E1732,2024-11-20,BLR-HYD,1086,2.0,1088.0
6E1733,2024-02-24,DEL-BLR,355,64.0,419.0
6E1734,2024-09-22,BOM-BLR,1304,1.0,1305.0
6E1735,2024-02-11,BLR-HYD,1064,35.0,1099.0
6E1736,2024-10-23,BLR-HYD,366,48.0,414.0
6E1737,2024-08-18,DEL-HYD,1014,94.0,1108.0
6E1738,2024-01-10,BOM-BLR,276,4.0,280.0
6E1739,2024-12-23,DEL-BLR,220,116.0,336.0
6E1740,2024-05-07,DEL-HYD,60,101.0,161.0
6E1741,2024-06-27,BOM-BLR,1126,60.0,1186.0
6E1742,2024-07-11,DEL-HYD,1208,98.0,1306.0
6E1743,2024-04-01,DEL-BOM,1170,15.0,1185.0
6E1744,2024-08-18,DEL-BLR,74,1.0,75.0
6E1745,2024-03-18,DEL-HYD,472,91.0,563.0
6E1746,2024-03-25,DEL-BOM,1024,72.0,1096.0
6E1747,2024-01-30,DEL-BLR,415,34.0,449.0
6E1748,2024-07-31,DEL-HYD,1388,99.0,1487.0
6E1749,2024-02-18,DEL-HYD,16,118.0,134.0
6E1750,2024-09-21,DEL-HYD,1082,16.0,1098.0
6E1751,2024-05-24,DEL-HYD,1138,32.0,1170.0
6E1752,2024-03-09,BLR-HYD,202,7.0,209.0
6E1753,2024-02-27,DEL-HYD,1217,65.0,1282.0
6E1754,2024-07-03,BLR-HYD,471,114.0,585.0
6E1755,2024-03-02,BLR-HYD,1129,10.0,1139.0
6E1756,2024-11-03,DEL-BOM,878,16.0,894.0
6E1757,2024-10-22,DEL-BLR,964,80.0,1044.0
6E1758,2024-06-14,BLR-HYD,817,87.0,904.0
6E1759,2024-06-19,BOM-BLR,1149,95.0,1244.0
6E1760,2024-03-03,BLR-HYD,413,76.0,489.0
6E1761,2024-05-26,BOM-BLR,500,41.0,541.0
6E1762,2024-11-01,DEL-BOM,120,66.0,186.0
6E1763,2024-06-09,BOM-BLR,606,82.0,688.0
6E1764,2024-05-20,DEL-BOM,1231,104.0,1335.0
6E1765,2024-11-29,DEL-BOM,349,81.0,430.0
6E1766,2024-04-06,DEL-BOM,819,5.0,824.0
6E1767,2024-08-08,BOM-BLR,1216,77.0,1293.0
6E1768,2024-02-12,BOM-BLR,653,61.0,714.0
6E1769,2024-10-18,DEL-BOM,783,113.0,896.0
6E1770,2024-04-17,DEL-BOM,1416,71.0,1487.0
6E1771,2024-09-22,DEL-BLR,496,104.0,600.0
6E1772,2024-04-04,DEL-BOM,391,116.0,507.0
6E1773,2024-09-18,DEL-HYD,1132,112.0,1244.0
6E1774,2024-11-08,DEL-BLR,928,34.0,962.0
6E1775,2024-03-11,DEL-BLR,469,109.0,578.0
6E1776,2024-08-06,DEL-BLR,349,17.0,366.0
6E1777,2024-01-21,DEL-HYD,774,102.0,876.0
6E1778,2024-04-01,DEL-BLR,148,81.0,229.0
6E1779,2024-05-06,DEL-BLR,255,37.0,292.0
6E1780,2024-03-20,BOM-BLR,1412,81.0,1493.0
6E1781,2024-11-07,BOM-BLR,1222,1.0,1223.0
6E1782,2024-08-25,DEL-BOM,1209,105.0,1314.0
6E1783,2024-06-30,DEL-BOM,343,47.0,390.0
6E1784,2024-01-25,BLR-HYD,676,32.0,708.0
6E1785,2024-06-04,DEL-HYD,107,79.0,186.0
6E1786,2024-01-05,BOM-BLR,594,1.0,595.0
6E1787,2024-04-29,DEL-BOM,1103,68.0,1171.0
6E1788,2024-10-03,DEL-HYD,1276,24.0,1300.0
6E1789,2024-01-18,DEL-BLR,24,96.0,120.0
6E1790,2024-07-16,DEL-HYD,282,64.0,346.0
6E1791,2024-02-26,BOM-BLR,886,46.0,932.0
6E1792,2024-04-02,BLR-HYD,937,72.0,1009.0
6E1793,2024-01-19,BOM-BLR,619,22.0,641.0
6E1794,2024-12-18,DEL-BOM,237,82.0,319.0
6E1795,2024-07-11,DEL-BOM,937,32.0,969.0
6E1796,2024-08-24,DEL-HYD,315,41.0,356.0
6E1797,2024-10-03,BOM-BLR,839,93.0,932.0
6E1798,2024-08-14,DEL-BOM,462,20.0,482.0
6E1799,2024-08-20,DEL-BLR,591,32.0,623.0
6E1800,2024-02-09,DEL-BLR,839,18.0,857.0
6E1801,2024-11-18,BLR-HYD,995,87.0,1082.0
6E1802,2024-06-01,DEL-HYD,1405,114.0,1519.0
6E1803,2024-05-06,DEL-BOM,149,21.0,170.0
6E1804,2024-08-24,BLR-HYD,351,71.0,422.0
6E1805,2024-02-24,DEL-BLR,441,115.0,556.0
6E1806,2024-06-20,BLR-HYD,394,47.0,441.0
6E1807,2024-04-18,BLR-HYD,1388,98.0,1486.0
6E1808,2024-12-19,DEL-BOM,5,0.0,5.0
6E1809,2024-07-02,DEL-BOM,533,68.0,601.0
6E1810,2024-07-16,DEL-BOM,219,106.0,325.0
6E1811,2024-03-27,DEL-HYD,870,74.0,944.0
6E1812,2024-07-19,BLR-HYD,11,67.0,78.0
6E1813,2024-12-02,BLR-HYD,794,23.0,817.0
6E1814,2024-11-17,DEL-HYD,1408,85.0,1493.0
6E1815,2024-10-01,DEL-BLR,703,75.0,778.0
6E1816,2024-07-29,BOM-BLR,457,116.0,573.0
6E1817,2024-04-27,DEL-BLR,224,29.0,253.0
6E1818,2024-07-09,DEL-HYD,335,79.0,414.0
6E1819,2024-02-11,BLR-HYD,166,60.0,226.0
6E1820,2024-02-11,BLR-HYD,1339,83.0,1422.0
6E1821,2024-11-10,DEL-BOM,1139,24.0,1163.0
6E1822,2024-10-02,DEL-BOM,497,0.0,497.0
6E1823,2024-11-24,BLR-HYD,147,63.0,210.0
6E1824,2024-01-17,BLR-HYD,35,114.0,149.0
6E1825,2024-10-09,DEL-BOM,1430,57.0,1487.0
6E1826,2024-09-14,DEL-BOM,1408,33.0,1441.0
6E1827,2024-03-03,DEL-BLR,989,62.0,1051.0
6E1828,2024-03-02,BLR-HYD,1434,99.0,1533.0
6E1829,2024-04-09,BLR-HYD,307,0.0,307.0
6E1830,2024-01-19,DEL-HYD,641,88.0,729.0
6E1831,2024-01-17,DEL-BLR,239,108.0,347.0
6E1832,2024-11-20,BOM-BLR,916,87.0,1003.0
6E1833,2024-09-02,BOM-BLR,904,71.0,975.0
6E1834,2024-09-07,BOM-BLR,1390,120.0,1510.0
6E1835,2024-03-21,DEL-BOM,855,39.0,894.0
6E1836,2024-02-08,BOM-BLR,303,74.0,377.0
6E1837,2024-02-05,DEL-HYD,616,109.0,725.0
6E1838,2024-07-15,DEL-BOM,1190,100.0,1290.0
6E1839,2024-06-06,DEL-BOM,553,90.0,643.0
6E1840,2024-07-22,BOM-BLR,765,112.0,877.0
6E1841,2024-07-14,DEL-BOM,1324,96.0,1420.0
6E1842,2024-08-03,DEL-BLR,897,27.0,924.0
6E1843,2024-10-11,DEL-BLR,971,81.0,1052.0
6E1844,2024-07-14,BOM-BLR,1228,0.0,1228.0
6E1845,2024-11-02,DEL-HYD,194,12.0,206.0
6E1846,2024-05-31,DEL-BOM,1194,88.0,1282.0
6E1847,2024-01-14,BLR-HYD,1425,115.0,1540.0
6E1848,2024-11-20,BOM-BLR,1062,114.0,1176.0
6E1849,2024-05-25,DEL-BOM,645,7.0,652.0
6E1850,2024-02-26,BOM-BLR,251,59.0,310.0
6E1851,2024-07-29,BOM-BLR,1306,58.0,1364.0
6E1852,2024-09-24,DEL-HYD,206,73.0,279.0
6E1853,2024-07-28,BLR-HYD,499,67.0,566.0
6E1854,2024-01-17,DEL-BOM,1166,36.0,1202.0
6E1855,2024-10-12,BOM-BLR,18,0.0,18.0
6E1856,2024-12-09,BOM-BLR,818,48.0,866.0
6E1857,2024-07-21,DEL-BOM,686,29.0,715.0
6E1858,2024-04-08,BOM-BLR,19,120.0,139.0
6E1859,2024-10-05,BOM-BLR,447,83.0,530.0
6E1860,2024-07-27,BOM-BLR,1249,107.0,1356.0
6E1861,2024-05-08,DEL-BLR,1124,79.0,1203.0
6E1862,2024-11-30,DEL-BLR,738,102.0,840.0
6E1863,2024-10-14,BLR-HYD,293,111.0,404.0
6E1864,2024-09-08,DEL-HYD,64,69.0,133.0
6E1865,2024-09-21,DEL-BOM,498,35.0,533.0
6E1866,2024-09-27,DEL-HYD,75,66.0,141.0
6E1867,2024-07-06,DEL-HYD,900,60.0,960.0
6E1868,2024-08-01,DEL-BLR,634,50.0,684.0
6E1869,2024-10-09,BLR-HYD,1148,69.0,1217.0
6E1870,2024-07-29,DEL-HYD,26,46.0,72.0
6E1871,2024-12-30,DEL-HYD,1299,0.0,1299.0
6E1872,2024-03-16,BOM-BLR,679,51.0,730.0
6E1873,2024-05-27,DEL-BOM,82,113.0,195.0
6E1874,2024-11-16,BLR-HYD,485,99.0,584.0
6E1875,2024-07-31,DEL-BOM,5,16.0,21.0
6E1876,2024-04-18,DEL-BLR,968,53.0,1021.0
6E1877,2024-05-08,DEL-HYD,367,68.0,435.0
6E1878,2024-01-10,DEL-HYD,470,88.0,558.0
6E1879,2024-02-16,DEL-BOM,688,26.0,714.0
6E1880,2024-11-10,DEL-BLR,369,104.0,473.0
6E1881,2024-04-05,BOM-BLR,1363,41.0,1404.0
6E1882,2024-04-12,BOM-BLR,277,22.0,299.0
6E1883,2024-12-07,DEL-HYD,339,65.0,404.0
6E1884,2024-05-25,DEL-HYD,814,102.0,916.0
6E1885,2024-01-27,BLR-HYD,613,26.0,639.0
6E1886,2024-08-07,DEL-BOM,1103,36.0,1139.0
6E1887,2024-01-18,DEL-HYD,792,40.0,832.0
6E1888,2024-06-15,DEL-BLR,602,31.0,633.0
6E1889,2024-03-22,DEL-BOM,66,0.0,66.0
6E1890,2024-03-12,BLR-HYD,214,57.0,271.0
6E1891,2024-11-05,BOM-BLR,415,115.0,530.0
6E1892,2024-09-10,BLR-HYD,1168,16.0,1184.0
6E1893,2024-06-10,DEL-BOM,551,29.0,580.0
6E1894,2024-11-22,BOM-BLR,1309,81.0,1390.0
6E1895,2024-02-07,DEL-BLR,570,8.0,578.0
6E1896,2024-07-19,BOM-BLR,539,14.0,553.0
6E1897,2024-07-18,BOM-BLR,1070,28.0,1098.0
6E1898,2024-09-11,DEL-BLR,1260,119.0,1379.0
6E1899,2024-06-27,DEL-HYD,116,97.0,213.0
6E1900,2024-02-04,DEL-HYD,150,118.0,268.0
6E1901,2024-03-22,BOM-BLR,1106,99.0,1205.0
6E1902,2024-08-07,BOM-BLR,1080,44.0,1124.0
6E1903,2024-06-06,BLR-HYD,983,0.0,983.0
6E1904,2024-01-04,DEL-HYD,1408,33.0,1441.0
6E1905,2024-06-15,DEL-BLR,1243,117.0,1360.0
6E1906,2024-07-22,BOM-BLR,1308,120.0,1428.0
6E1907,2024-07-12,BOM-BLR,1003,78.0,1081.0
