Crew_ID,Date,Assigned_Flight,Duty_Type
C0948,2024-01-17,6E16553,Flying
C1121,2024-08-22,6E6927,Off
C1052,2024-11-13,6E16245,Flying
C0645,2024-11-21,6E4830,Off
C0414,2024-11-03,6E7205,Flying
C1128,2024-09-18,6E10251,Standby
C1066,2024-04-05,6E8956,Flying
C0665,2024-08-07,6E2479,Flying
C0736,2024-12-22,6E18946,Flying
C1063,2024-11-15,6E17493,Standby
C0440,2024-12-14,6E14778,Flying
C1062,2024-02-28,6E15301,Flying
C0109,2024-04-16,6E10434,Off
C0430,2024-01-22,6E13220,Flying
C0346,2024-11-20,6E11877,Flying
C0381,2024-02-15,6E15116,Flying
C0574,2024-02-21,6E5738,Flying
C1054,2024-09-01,6E3736,Flying
C0775,2024-06-21,6E2819,Standby
C0158,2024-04-08,6E11966,Flying
C1185,2024-06-29,6E5236,Standby
C0623,2024-02-05,6E6369,Flying
C0550,2024-01-18,6E12377,Flying
C0724,2024-01-12,6E5010,Standby
C0649,2024-11-08,6E16665,Flying
C0670,2024-04-23,6E9336,Standby
C0134,2024-08-04,6E16388,Flying
C0701,2024-02-10,6E15391,Flying
C0591,2024-09-06,6E2255,Flying
C0206,2024-04-26,6E12315,Flying
C0148,2024-01-20,6E15255,Flying
C0508,2024-05-03,6E4957,Flying
C0530,2024-04-21,6E15849,Flying
C0191,2024-07-21,6E16084,Flying
C0406,2024-05-01,6E11014,Standby
C0088,2024-05-27,6E18867,Flying
C0607,2024-04-06,6E4230,Standby
C0274,2024-05-17,6E1747,Standby
C0994,2024-03-02,6E16664,Standby
C0061,2024-03-04,6E2339,Flying
C0082,2024-08-04,6E10009,Flying
C1102,2024-07-20,6E9313,Flying
C0884,2024-01-24,6E8867,Flying
C0536,2024-10-23,6E12650,Flying
C0672,2024-07-25,6E2908,Flying
C1063,2024-12-09,6E13289,Standby
C0899,2024-11-30,6E1574,Flying
C0108,2024-08-28,6E2228,Standby
C1022,2024-05-17,6E8132,Flying
C0396,2024-09-17,6E1306,Flying
C0959,2024-06-13,6E6045,Flying
C0529,2024-10-13,6E11313,Standby
C0334,2024-05-30,6E4255,Flying
C0227,2024-09-11,6E6878,Off
C0321,2024-01-11,6E4458,Flying
C0342,2024-03-14,6E9279,Flying
C1052,2024-05-29,6E8478,Standby
C0018,2024-08-20,6E11138,Flying
C1134,2024-10-19,6E4386,Flying
C0633,2024-01-27,6E6995,Flying
C0493,2024-01-01,6E16901,Flying
C0812,2024-05-12,6E18349,Flying
C0270,2024-01-11,6E14510,Standby
C0999,2024-08-12,6E17516,Flying
C0135,2024-12-01,6E2955,Flying
C0512,2024-01-28,6E17266,Flying
C0401,2024-10-11,6E5969,Flying
C1107,2024-05-23,6E16543,Flying
C0645,2024-11-14,6E15833,Flying
C0079,2024-01-04,6E13217,Flying
C0621,2024-02-20,6E2579,Flying
C1050,2024-04-09,6E13532,Flying
C0167,2024-07-07,6E13888,Flying
C0685,2024-03-22,6E11575,Flying
C0845,2024-07-29,6E3143,Flying
C0461,2024-12-21,6E8193,Flying
C1175,2024-11-24,6E8236,Flying
C1064,2024-10-08,6E2545,Flying
C0800,2024-05-09,6E4146,Flying
C0772,2024-08-07,6E11908,Off
C0174,2024-02-14,6E1897,Flying
C0587,2024-11-11,6E15922,Flying
C0554,2024-01-19,6E12682,Standby
C1121,2024-07-29,6E1863,Flying
C0167,2024-04-14,6E12118,Flying
C0198,2024-10-19,6E1959,Flying
C0440,2024-05-22,6E10348,Flying
C0559,2024-05-02,6E9154,Flying
C0514,2024-07-16,6E11364,Off
C1126,2024-12-27,6E14954,Standby
C0856,2024-09-04,6E2247,Flying
C0414,2024-11-16,6E5885,Off
C0491,2024-09-25,6E7462,Flying
C0542,2024-02-25,6E7700,Off
C0251,2024-04-19,6E7858,Flying
C0753,2024-07-03,6E18670,Flying
C0684,2024-01-03,6E10957,Flying
C0245,2024-10-27,6E10519,Flying
C0488,2024-09-05,6E11081,Flying
C0036,2024-11-23,6E4450,Flying
C1123,2024-08-02,6E2861,Flying
C0369,2024-06-04,6E17249,Flying
C0959,2024-10-15,6E4836,Flying
C0258,2024-12-19,6E16992,Off
C0501,2024-04-07,6E5145,Flying
C0654,2024-10-07,6E18127,Standby
C0720,2024-11-13,6E9482,Flying
C1128,2024-12-26,6E2347,Flying
C0479,2024-11-16,6E2601,Standby
C0240,2024-08-22,6E2138,Flying
C0368,2024-03-11,6E13487,Off
C0982,2024-04-26,6E13456,Flying
C0149,2024-06-04,6E12860,Standby
C0732,2024-12-02,6E18695,Flying
C0401,2024-12-23,6E17110,Flying
C0594,2024-04-21,6E15418,Flying
C0288,2024-01-30,6E8342,Standby
C0134,2024-05-08,6E11461,Standby
C0225,2024-04-09,6E1072,Flying
C0637,2024-04-06,6E12921,Standby
C0608,2024-11-22,6E1623,Flying
C0849,2024-04-21,6E17178,Standby
C0900,2024-08-24,6E13014,Off
C0826,2024-02-28,6E6809,Flying
C0918,2024-09-30,6E16341,Flying
C0411,2024-09-19,6E2566,Standby
C0374,2024-07-07,6E3720,Off
C0085,2024-07-14,6E8920,Flying
C0084,2024-04-30,6E11048,Flying
C0482,2024-05-24,6E10234,Standby
C0272,2024-03-23,6E8566,Flying
C0006,2024-07-15,6E7465,Flying
C0519,2024-12-24,6E17195,Flying
C0014,2024-07-01,6E14159,Flying
C1027,2024-08-17,6E17315,Flying
C0817,2024-01-13,6E13458,Flying
C0487,2024-04-10,6E6684,Flying
C0797,2024-08-04,6E18640,Flying
C0487,2024-10-22,6E14932,Flying
C1192,2024-05-22,6E2966,Flying
C0937,2024-01-28,6E12377,Flying
C0406,2024-07-10,6E14520,Flying
C0463,2024-09-03,6E7849,Flying
C0132,2024-07-21,6E16796,Flying
C0506,2024-08-08,6E6468,Standby
C0633,2024-05-02,6E11610,Flying
C0236,2024-05-12,6E14151,Flying
C0023,2024-11-13,6E1759,Flying
C0614,2024-08-22,6E17640,Flying
C1156,2024-06-18,6E2629,Flying
C0452,2024-11-17,6E8385,Off
C0274,2024-01-20,6E1081,Off
C1025,2024-03-26,6E2783,Flying
C0661,2024-04-30,6E13712,Flying
C0166,2024-10-02,6E6986,Standby
C0410,2024-10-14,6E3035,Flying
C0297,2024-06-30,6E6104,Flying
C1117,2024-02-05,6E10050,Flying
C0937,2024-04-21,6E9361,Standby
C1003,2024-03-07,6E8047,Flying
C0096,2024-07-18,6E14423,Flying
C0571,2024-01-30,6E1223,Standby
C0900,2024-07-14,6E11962,Flying
C0141,2024-05-14,6E10993,Flying
C0563,2024-05-01,6E9099,Off
C1014,2024-05-31,6E12093,Flying
C0767,2024-09-21,6E17981,Flying
C0833,2024-10-16,6E17468,Flying
C0177,2024-07-19,6E18373,Flying
C0615,2024-02-24,6E13954,Flying
C0654,2024-12-24,6E13865,Flying
C0421,2024-04-25,6E4015,Standby
C0030,2024-03-19,6E8594,Flying
C0142,2024-01-12,6E12814,Flying
C0223,2024-02-27,6E12685,Standby
C0860,2024-03-08,6E16720,Off
C0830,2024-09-29,6E8587,Off
C0511,2024-07-19,6E15989,Flying
C1027,2024-08-10,6E7802,Flying
C0098,2024-09-01,6E6405,Flying
C0988,2024-08-17,6E6195,Flying
C0460,2024-01-18,6E16935,Flying
C1152,2024-07-27,6E16163,Off
C1191,2024-06-11,6E18111,Flying
C0266,2024-03-29,6E10257,Standby
C1012,2024-06-30,6E5517,Flying
C0943,2024-05-31,6E4295,Flying
C0384,2024-01-15,6E8729,Standby
C0151,2024-12-06,6E17807,Flying
C0571,2024-09-08,6E15909,Off
C0218,2024-03-16,6E9004,Standby
C0595,2024-01-14,6E1318,Flying
C1126,2024-06-23,6E6166,Flying
C0941,2024-04-01,6E4802,Flying
C0756,2024-08-04,6E18409,Flying
C0300,2024-04-01,6E7948,Flying
C1072,2024-10-13,6E3488,Flying
C0331,2024-04-09,6E13437,Flying
C0762,2024-02-27,6E11081,Flying
C0513,2024-06-16,6E2087,Standby
C0928,2024-06-30,6E17982,Flying
C0097,2024-07-06,6E11825,Standby
C0090,2024-12-14,6E10109,Flying
C1124,2024-06-02,6E10998,Flying
C0152,2024-10-09,6E14243,Standby
C0726,2024-10-12,6E14351,Flying
C0108,2024-11-04,6E8843,Off
C0164,2024-10-19,6E4434,Flying
C0451,2024-09-15,6E14990,Off
C0818,2024-08-31,6E8695,Flying
C0248,2024-03-14,6E9994,Flying
C0955,2024-12-17,6E1927,Standby
C0485,2024-03-09,6E5147,Flying
C0442,2024-05-16,6E14527,Flying
C0500,2024-06-02,6E17830,Flying
C0985,2024-11-20,6E7036,Flying
C0279,2024-12-01,6E6970,Flying
C0524,2024-08-09,6E17543,Off
C0829,2024-05-18,6E13723,Flying
C0488,2024-04-30,6E9458,Off
C0224,2024-09-16,6E3983,Flying
C0985,2024-05-24,6E18448,Standby
C0862,2024-06-07,6E17853,Flying
C0101,2024-01-06,6E5469,Flying
C0766,2024-08-12,6E5048,Flying
C0675,2024-04-25,6E18712,Flying
C0432,2024-02-08,6E15446,Flying
C0549,2024-04-16,6E17221,Standby
C0390,2024-04-27,6E2157,Flying
C0211,2024-02-11,6E3619,Flying
C1110,2024-11-01,6E2335,Flying
C0763,2024-01-27,6E17577,Flying
C0208,2024-08-04,6E4966,Standby
C0986,2024-04-15,6E16983,Flying
C0772,2024-03-23,6E3096,Flying
C0912,2024-11-16,6E11465,Flying
C0625,2024-09-26,6E18797,Standby
C0785,2024-04-17,6E6050,Flying
C1197,2024-01-15,6E7066,Flying
C1154,2024-05-29,6E14488,Flying
C0600,2024-11-09,6E17879,Flying
C0567,2024-12-02,6E13400,Flying
C0859,2024-07-08,6E9312,Flying
C0004,2024-06-17,6E4884,Standby
C0496,2024-10-14,6E8216,Standby
C0379,2024-06-09,6E12431,Flying
C0356,2024-10-23,6E18160,Standby
C0468,2024-03-23,6E13781,Flying
C0438,2024-04-11,6E17153,Flying
C0828,2024-04-24,6E1755,Standby
C0701,2024-08-29,6E2419,Flying
C1012,2024-02-28,6E9800,Flying
C0046,2024-04-08,6E2398,Flying
C0609,2024-03-15,6E14135,Standby
C0049,2024-08-28,6E13376,Flying
C0120,2024-01-03,6E13663,Flying
C1098,2024-03-06,6E6666,Flying
C0273,2024-10-18,6E13636,Flying
C1024,2024-05-30,6E4215,Flying
C1018,2024-06-11,6E6714,Standby
C1131,2024-09-03,6E18063,Flying
C0184,2024-09-06,6E6893,Standby
C0345,2024-10-11,6E8770,Off
C0820,2024-11-12,6E9599,Flying
C0459,2024-07-08,6E12234,Flying
C0225,2024-01-07,6E17479,Flying
C0690,2024-01-19,6E4636,Standby
C0375,2024-11-21,6E2915,Flying
C0911,2024-03-29,6E9078,Flying
C1080,2024-07-26,6E5004,Flying
C0240,2024-11-13,6E2620,Flying
C0838,2024-10-05,6E5045,Off
C0924,2024-11-04,6E9598,Flying
C0668,2024-12-18,6E10222,Flying
C1138,2024-03-12,6E3666,Flying
C0114,2024-08-04,6E16939,Flying
C1001,2024-02-04,6E11107,Flying
C1111,2024-04-19,6E13132,Flying
C0605,2024-11-12,6E17265,Flying
C0200,2024-06-15,6E16153,Flying
C0487,2024-03-08,6E10723,Flying
C0717,2024-08-24,6E5976,Flying
C0084,2024-09-28,6E11637,Standby
C0941,2024-09-23,6E18932,Flying
C0268,2024-03-28,6E3021,Flying
C0465,2024-07-24,6E18269,Flying
C1038,2024-12-25,6E8238,Flying
C0821,2024-03-03,6E8904,Flying
C0218,2024-10-13,6E4466,Off
C0990,2024-10-06,6E17803,Flying
C0045,2024-07-01,6E16946,Standby
C0160,2024-06-22,6E17950,Flying
C1182,2024-05-13,6E12297,Flying
C0780,2024-11-30,6E11717,Flying
C1124,2024-12-03,6E11952,Standby
C1107,2024-12-17,6E3886,Flying
C0556,2024-05-19,6E10308,Off
C1177,2024-02-03,6E7484,Flying
C0682,2024-03-06,6E11125,Flying
C1045,2024-06-20,6E13047,Flying
C0794,2024-12-07,6E10210,Standby
C0672,2024-01-21,6E12570,Flying
C0219,2024-07-16,6E5447,Flying
C1041,2024-01-06,6E12097,Flying
C0516,2024-09-24,6E8844,Flying
C1063,2024-05-11,6E6836,Flying
C1020,2024-01-07,6E18825,Flying
C0701,2024-03-16,6E6984,Flying
C0142,2024-08-09,6E5409,Flying
C0346,2024-11-24,6E14507,Flying
C0303,2024-01-07,6E6685,Flying
C1154,2024-08-27,6E7599,Flying
C0468,2024-02-16,6E18401,Standby
C0346,2024-10-04,6E13401,Standby
C0834,2024-06-03,6E17827,Flying
C0176,2024-09-08,6E2802,Flying
C0194,2024-08-14,6E3241,Flying
C0944,2024-02-07,6E18411,Flying
C0337,2024-03-28,6E1472,Flying
C0644,2024-09-26,6E3611,Standby
C0081,2024-06-16,6E18265,Flying
C0161,2024-12-21,6E9078,Off
C0407,2024-07-23,6E18248,Standby
C0494,2024-04-10,6E4487,Off
C0191,2024-04-25,6E18477,Flying
C0554,2024-02-19,6E11346,Flying
C1119,2024-02-01,6E7629,Off
C0356,2024-11-20,6E12879,Off
C0370,2024-07-27,6E4603,Flying
C0745,2024-07-12,6E14425,Flying
C0296,2024-03-27,6E1359,Flying
C1126,2024-09-17,6E14901,Standby
C0021,2024-05-01,6E8889,Flying
C1107,2024-10-22,6E8312,Flying
C0976,2024-06-14,6E3663,Flying
C0673,2024-09-10,6E1798,Flying
C0367,2024-07-08,6E12026,Flying
C0710,2024-09-14,6E14628,Flying
C0554,2024-10-22,6E15751,Flying
C0549,2024-03-11,6E6456,Flying
C0039,2024-08-19,6E13631,Flying
C0047,2024-03-13,6E2511,Standby
C1134,2024-08-25,6E7787,Flying
C0186,2024-09-07,6E5420,Flying
C0924,2024-12-30,6E17883,Standby
C0327,2024-12-23,6E12763,Flying
C0110,2024-01-24,6E12304,Standby
C0173,2024-06-12,6E5480,Standby
C0516,2024-11-04,6E6545,Flying
C0061,2024-07-28,6E17066,Flying
C1195,2024-04-16,6E13822,Off
C1171,2024-08-18,6E16628,Flying
C1153,2024-11-07,6E12989,Flying
C0659,2024-12-07,6E12677,Flying
C1075,2024-03-29,6E8253,Standby
C1047,2024-02-12,6E2048,Flying
C0769,2024-03-29,6E18921,Flying
C1085,2024-10-23,6E2088,Flying
C0207,2024-03-29,6E13115,Flying
C0793,2024-09-19,6E9363,Flying
C1156,2024-10-22,6E5249,Flying
C0877,2024-09-04,6E11631,Flying
C1025,2024-12-29,6E5178,Flying
C0552,2024-03-23,6E10374,Standby
C0277,2024-05-29,6E14788,Flying
C0759,2024-10-28,6E3441,Off
C1162,2024-01-23,6E10455,Flying
C0322,2024-03-24,6E1045,Standby
C0909,2024-12-05,6E18620,Flying
C0246,2024-05-14,6E2458,Off
C1001,2024-11-23,6E11322,Standby
C0476,2024-12-23,6E18367,Flying
C1137,2024-10-25,6E15521,Standby
C0126,2024-10-07,6E8165,Standby
C0266,2024-01-31,6E4992,Off
C0138,2024-08-16,6E14356,Flying
C0521,2024-09-12,6E16916,Flying
C1070,2024-11-22,6E6244,Flying
C1148,2024-06-21,6E3172,Flying
C1092,2024-07-04,6E7847,Flying
C0877,2024-03-04,6E15561,Flying
C0502,2024-10-02,6E1175,Standby
C0644,2024-11-30,6E3800,Flying
C0749,2024-03-20,6E17033,Flying
C0905,2024-12-20,6E3099,Off
C0455,2024-07-08,6E14392,Flying
C0824,2024-11-05,6E15855,Flying
C1073,2024-10-17,6E7461,Flying
C0701,2024-04-13,6E12072,Flying
C0521,2024-10-16,6E8236,Flying
C0394,2024-12-24,6E5442,Flying
C0880,2024-05-04,6E12350,Standby
C0395,2024-05-08,6E17373,Flying
C0096,2024-01-09,6E5927,Flying
C0085,2024-04-14,6E9179,Standby
C1060,2024-04-03,6E14435,Flying
C0952,2024-01-21,6E12132,Flying
C0416,2024-07-28,6E18895,Standby
C0595,2024-01-22,6E18729,Standby
C0675,2024-12-29,6E4788,Flying
C0726,2024-12-11,6E2744,Flying
C0221,2024-07-22,6E14417,Flying
C0479,2024-02-06,6E11863,Standby
C0392,2024-09-11,6E7770,Standby
C1143,2024-08-22,6E15914,Flying
C1093,2024-05-09,6E2409,Flying
C0445,2024-08-16,6E13942,Standby
C1118,2024-04-13,6E7278,Off
C0319,2024-05-23,6E15523,Standby
C0293,2024-11-01,6E5359,Flying
C0766,2024-10-05,6E5743,Off
C0516,2024-04-08,6E5893,Flying
C1080,2024-01-06,6E14139,Flying
C0570,2024-07-07,6E9885,Flying
C0762,2024-10-18,6E13667,Standby
C0144,2024-05-29,6E16028,Standby
C0309,2024-05-01,6E1733,Flying
C0018,2024-03-17,6E14724,Flying
C0825,2024-06-21,6E1760,Flying
C1190,2024-07-28,6E18941,Flying
C0891,2024-11-07,6E13790,Flying
C1136,2024-06-20,6E10853,Flying
C0225,2024-12-15,6E13383,Standby
C0852,2024-04-14,6E14505,Flying
C1098,2024-08-03,6E1890,Standby
C0154,2024-05-08,6E7341,Flying
C0110,2024-08-16,6E3666,Flying
C0338,2024-10-10,6E8786,Flying
C0507,2024-01-04,6E3466,Flying
C0173,2024-11-29,6E16695,Flying
C1018,2024-07-21,6E13335,Flying
C1170,2024-03-27,6E17973,Flying
C0799,2024-08-27,6E9679,Flying
C0399,2024-11-09,6E14359,Flying
C0102,2024-04-20,6E16270,Flying
C0989,2024-02-11,6E14692,Standby
C0485,2024-09-12,6E7671,Flying
C0174,2024-07-14,6E18939,Flying
C0912,2024-08-30,6E3433,Flying
C1054,2024-02-09,6E10685,Off
C0553,2024-09-10,6E4265,Flying
C0067,2024-03-14,6E11480,Flying
C0488,2024-05-09,6E3091,Flying
C0785,2024-08-02,6E14176,Standby
C1142,2024-10-16,6E2597,Flying
C0841,2024-04-29,6E7218,Flying
C0721,2024-11-02,6E1793,Flying
C0248,2024-09-24,6E4122,Standby
C1119,2024-08-30,6E16966,Flying
C0459,2024-11-07,6E11635,Standby
C1126,2024-11-27,6E14045,Flying
C0726,2024-08-24,6E9110,Flying
C1006,2024-09-28,6E15640,Flying
C1155,2024-05-15,6E15037,Off
C0376,2024-06-18,6E11715,Off
C0894,2024-01-06,6E1852,Flying
C0881,2024-05-18,6E8093,Flying
C0480,2024-06-06,6E16177,Flying
C0644,2024-03-27,6E5632,Flying
C0936,2024-01-18,6E17930,Flying
C0102,2024-11-13,6E3493,Flying
C0057,2024-01-09,6E1412,Off
C0431,2024-03-13,6E3761,Flying
C0767,2024-04-23,6E13064,Flying
C0464,2024-05-13,6E16494,Standby
C0162,2024-03-20,6E8760,Flying
C0032,2024-11-27,6E4529,Flying
C1196,2024-05-09,6E14504,Flying
C1006,2024-09-21,6E7505,Standby
C0097,2024-09-17,6E5550,Flying
C0139,2024-04-01,6E10992,Flying
C0292,2024-12-15,6E8711,Flying
C0141,2024-05-24,6E15555,Standby
C0980,2024-11-13,6E4073,Flying
C0198,2024-02-16,6E13923,Flying
C0132,2024-10-21,6E13163,Off
C0365,2024-05-07,6E15588,Off
C0538,2024-11-10,6E15928,Flying
C0072,2024-09-18,6E14950,Off
C0303,2024-07-14,6E10106,Standby
C0381,2024-09-10,6E3938,Flying
C1194,2024-06-14,6E12484,Flying
C0896,2024-07-02,6E1155,Standby
C0287,2024-09-02,6E8812,Standby
C0168,2024-12-01,6E13318,Flying
C0215,2024-06-30,6E16000,Flying
C1140,2024-04-10,6E16334,Standby
C0144,2024-06-08,6E14208,Flying
C0330,2024-06-07,6E10492,Standby
C0236,2024-07-15,6E2079,Flying
C0469,2024-05-24,6E6893,Off
C0848,2024-01-04,6E15053,Standby
C0696,2024-04-16,6E12899,Flying
C0570,2024-08-03,6E9186,Flying
C0783,2024-01-06,6E3900,Flying
C0968,2024-06-06,6E14134,Standby
C0149,2024-11-26,6E6372,Standby
C0576,2024-03-31,6E7619,Standby
C0469,2024-09-21,6E11886,Flying
C0135,2024-10-02,6E2425,Flying
C0820,2024-01-13,6E8891,Flying
C0019,2024-11-06,6E7241,Flying
C0893,2024-04-01,6E3278,Flying
C0598,2024-08-10,6E17612,Flying
C0686,2024-04-05,6E11319,Flying
C0550,2024-08-14,6E5600,Standby
C0141,2024-12-22,6E16638,Flying
C0406,2024-10-01,6E4937,Off
C0500,2024-10-29,6E7321,Flying
C0035,2024-09-08,6E2825,Standby
C0656,2024-03-11,6E13391,Flying
C0656,2024-11-18,6E10522,Standby
C0358,2024-10-22,6E15292,Flying
C0024,2024-04-03,6E16808,Flying
C0982,2024-02-27,6E12888,Standby
C0434,2024-01-31,6E3729,Flying
C0215,2024-10-27,6E15971,Flying
C0364,2024-04-13,6E8994,Standby
C0467,2024-11-05,6E3608,Standby
C0825,2024-11-24,6E4992,Flying
C0236,2024-04-07,6E12844,Flying
C1147,2024-02-21,6E13586,Flying
C0568,2024-02-24,6E10946,Flying
C0598,2024-01-27,6E1977,Off
C0465,2024-12-18,6E15008,Flying
C1102,2024-04-25,6E12509,Flying
C0604,2024-12-30,6E5356,Flying
C0073,2024-06-21,6E11288,Flying
C0830,2024-02-11,6E18511,Flying
C0744,2024-08-31,6E8167,Flying
C0234,2024-09-18,6E16310,Standby
C0419,2024-10-30,6E1304,Standby
C0423,2024-01-27,6E9289,Flying
C0025,2024-06-08,6E12332,Flying
C0355,2024-06-14,6E15464,Flying
C1158,2024-12-07,6E7409,Flying
C1155,2024-06-29,6E3684,Flying
C0112,2024-04-05,6E18084,Standby
C0641,2024-10-09,6E11784,Flying
C0577,2024-08-23,6E15938,Flying
C0026,2024-10-22,6E18623,Flying
C0530,2024-04-03,6E9690,Off
C0932,2024-06-11,6E14495,Off
C0940,2024-04-27,6E8530,Flying
C1054,2024-08-21,6E1091,Flying
C0590,2024-06-03,6E14493,Flying
C0761,2024-10-04,6E3241,Flying
C0164,2024-04-20,6E6562,Flying
C0335,2024-10-06,6E2196,Standby
C0414,2024-09-01,6E3840,Flying
C0590,2024-05-30,6E9450,Flying
C0623,2024-06-29,6E14766,Flying
C0283,2024-10-17,6E13878,Standby
C0364,2024-11-24,6E3627,Flying
C0254,2024-01-07,6E2153,Flying
C0922,2024-07-26,6E8906,Flying
C0171,2024-05-07,6E14436,Off
C0203,2024-01-23,6E1374,Standby
C0486,2024-01-07,6E4093,Standby
C0280,2024-11-07,6E14747,Flying
C0404,2024-05-29,6E14532,Off
C1032,2024-04-02,6E6360,Flying
C0798,2024-09-18,6E7057,Flying
C0018,2024-01-31,6E6958,Flying
C1146,2024-04-14,6E14039,Flying
C1150,2024-12-10,6E16844,Flying
C0595,2024-05-07,6E17188,Flying
C0489,2024-02-11,6E2400,Flying
C0432,2024-04-11,6E14657,Standby
C0188,2024-08-12,6E14253,Standby
C1178,2024-01-13,6E13207,Flying
C0124,2024-04-10,6E12566,Flying
C0607,2024-12-04,6E1199,Flying
C0122,2024-03-20,6E7089,Flying
C0874,2024-02-16,6E4373,Flying
C1095,2024-11-29,6E10298,Flying
C0905,2024-08-25,6E2047,Off
C0104,2024-09-16,6E2297,Flying
C0666,2024-04-12,6E1502,Standby
C0673,2024-02-23,6E2909,Flying
C1185,2024-08-16,6E2347,Off
C0889,2024-05-08,6E4484,Flying
C1078,2024-06-27,6E6250,Flying
C0452,2024-04-23,6E4152,Flying
C0751,2024-03-03,6E1838,Flying
C0561,2024-10-12,6E4580,Flying
C0880,2024-03-31,6E14949,Flying
C0646,2024-06-10,6E15821,Flying
C0801,2024-01-29,6E5556,Standby
C1157,2024-03-08,6E7929,Flying
C0979,2024-07-17,6E3173,Flying
C0146,2024-11-08,6E8253,Flying
C1155,2024-10-15,6E10388,Off
C0514,2024-04-11,6E4110,Flying
C1089,2024-07-11,6E3993,Flying
C0836,2024-04-28,6E5797,Flying
C1059,2024-04-13,6E18771,Standby
C0328,2024-02-19,6E14278,Off
C0428,2024-07-03,6E13355,Standby
C0797,2024-12-07,6E11914,Flying
C0334,2024-10-31,6E5495,Standby
C1137,2024-07-25,6E18497,Flying
C1118,2024-03-19,6E2171,Flying
C0626,2024-07-02,6E5227,Flying
C0397,2024-12-08,6E13383,Off
C0534,2024-05-19,6E1898,Flying
C0057,2024-08-06,6E13916,Flying
C1197,2024-04-22,6E8733,Flying
C0694,2024-02-25,6E1372,Flying
C1026,2024-08-29,6E9833,Off
C0456,2024-08-19,6E2220,Flying
C0825,2024-05-16,6E18933,Flying
C0118,2024-04-20,6E3859,Standby
C0556,2024-12-30,6E16263,Flying
C0565,2024-06-13,6E8003,Flying
C0496,2024-04-28,6E16611,Off
C0801,2024-01-01,6E12453,Flying
C0641,2024-11-27,6E14954,Flying
C0163,2024-03-05,6E5376,Flying
C0251,2024-06-03,6E15877,Flying
C0644,2024-10-06,6E11213,Standby
C0329,2024-12-09,6E5665,Flying
C0118,2024-06-25,6E3830,Flying
C0369,2024-02-03,6E3270,Flying
C0748,2024-04-12,6E7826,Flying
C1139,2024-05-03,6E6592,Flying
C0195,2024-11-08,6E7780,Flying
C0606,2024-02-19,6E17621,Standby
C0724,2024-06-22,6E15399,Flying
C0138,2024-09-22,6E15522,Flying
C0963,2024-08-03,6E12669,Off
C1099,2024-03-31,6E6263,Flying
C1039,2024-09-19,6E1247,Standby
C0156,2024-08-14,6E4738,Flying
C0876,2024-08-22,6E17211,Flying
C1059,2024-11-02,6E14441,Flying
C0519,2024-07-01,6E14430,Flying
C0182,2024-05-04,6E14731,Standby
C0170,2024-12-29,6E4350,Flying
C0497,2024-07-05,6E9539,Off
C1081,2024-12-22,6E13394,Flying
C1004,2024-11-24,6E12180,Flying
C1021,2024-10-21,6E7619,Flying
C0713,2024-02-02,6E18802,Off
C0902,2024-02-02,6E8141,Flying
C0002,2024-02-07,6E7636,Standby
C0423,2024-08-11,6E1906,Flying
C0782,2024-01-21,6E2998,Flying
C0753,2024-03-09,6E12676,Off
C0474,2024-09-23,6E5505,Flying
C0146,2024-07-06,6E9138,Flying
C0326,2024-06-22,6E7019,Standby
C0588,2024-08-06,6E5467,Flying
C0230,2024-02-25,6E2532,Flying
C0585,2024-10-23,6E13732,Standby
C0618,2024-12-28,6E5128,Flying
C0736,2024-10-25,6E8175,Flying
C0782,2024-02-21,6E9661,Flying
C0953,2024-10-30,6E14076,Flying
C1178,2024-09-24,6E2373,Flying
C0681,2024-05-14,6E9312,Standby
C0106,2024-04-08,6E11427,Flying
C0285,2024-02-13,6E11077,Standby
C0596,2024-05-13,6E14889,Flying
C0836,2024-05-26,6E13065,Flying
C0526,2024-08-15,6E10181,Flying
C0877,2024-12-27,6E15143,Flying
C0180,2024-08-19,6E10627,Flying
C1063,2024-12-27,6E17004,Flying
C0839,2024-12-21,6E3466,Flying
C0512,2024-02-28,6E9328,Off
C1030,2024-04-01,6E15061,Flying
C0552,2024-04-25,6E13370,Standby
C0764,2024-03-27,6E11555,Standby
C0741,2024-02-29,6E11502,Standby
C1017,2024-06-11,6E11777,Flying
C0473,2024-05-24,6E7221,Flying
C0466,2024-06-15,6E5575,Standby
C1113,2024-05-11,6E4878,Flying
C0302,2024-06-24,6E8973,Standby
C1144,2024-02-17,6E15277,Flying
C0696,2024-12-03,6E12804,Flying
C0718,2024-12-29,6E1043,Flying
C0997,2024-03-02,6E13382,Flying
C0459,2024-05-06,6E10250,Flying
C0090,2024-01-23,6E2945,Off
C0116,2024-07-06,6E2911,Standby
C0675,2024-06-04,6E7728,Flying
C0400,2024-04-14,6E2716,Standby
C0110,2024-10-24,6E16540,Flying
C0200,2024-08-15,6E5876,Flying
C0792,2024-06-14,6E8763,Flying
C0592,2024-12-04,6E4772,Flying
C0987,2024-02-27,6E16835,Standby
C0763,2024-01-21,6E10714,Flying
C0073,2024-02-19,6E2576,Standby
C0878,2024-08-30,6E13208,Flying
C0717,2024-12-02,6E1680,Flying
C0435,2024-11-26,6E3333,Standby
C0592,2024-09-25,6E17768,Off
C0115,2024-02-25,6E3327,Off
C0025,2024-08-07,6E17127,Flying
