Crew_ID,Date,Standby_Type,Utilized
C0868,2024-02-21,Home,Yes
C0567,2024-07-09,Airport,No
C0815,2024-01-12,Home,No
C0096,2024-10-24,Home,No
C1153,2024-11-01,Airport,Yes
C0312,2024-01-01,Home,No
C0267,2024-08-12,Home,No
C0604,2024-11-15,Airport,Yes
C0025,2024-01-04,Home,Yes
C0427,2024-05-08,Home,Yes
C0380,2024-08-14,Home,Yes
C0410,2024-02-11,Home,No
C0922,2024-01-24,Home,No
C0489,2024-10-03,Home,Yes
C1138,2024-06-13,Home,Yes
C0452,2024-01-18,Home,Yes
C0187,2024-06-20,Airport,Yes
C0939,2024-01-03,Airport,Yes
C0939,2024-06-05,Home,No
C1038,2024-12-09,Airport,No
C0136,2024-03-30,Home,No
C0554,2024-06-17,Home,No
C0471,2024-02-25,Home,No
C0675,2024-05-30,Home,No
C0564,2024-10-30,Home,No
C0813,2024-10-21,Home,No
C0371,2024-02-12,Home,Yes
C0722,2024-08-21,Home,Yes
C0258,2024-04-11,Home,Yes
C0589,2024-10-24,Home,No
C0616,2024-08-08,Airport,No
C0193,2024-06-08,Home,No
C0137,2024-05-27,Airport,No
C0048,2024-05-15,Home,Yes
C1009,2024-03-28,Home,No
C0199,2024-05-14,Airport,Yes
C0050,2024-03-02,Home,No
C1007,2024-01-18,Airport,Yes
C0837,2024-08-17,Home,Yes
C0793,2024-07-03,Home,No
C0673,2024-06-17,Home,Yes
C0762,2024-07-01,Home,Yes
C0652,2024-02-19,Home,Yes
C0914,2024-01-24,Airport,Yes
C0368,2024-01-08,Home,Yes
C0448,2024-01-09,Home,Yes
C0606,2024-10-01,Home,Yes
C1043,2024-02-23,Home,Yes
C0482,2024-04-24,Home,No
C0384,2024-03-02,Airport,No
C0412,2024-05-07,Airport,Yes
C0745,2024-05-23,Home,Yes
C0320,2024-04-07,Airport,No
C0177,2024-07-11,Airport,No
C0601,2024-10-29,Home,Yes
C0315,2024-05-04,Home,Yes
C1096,2024-12-05,Airport,Yes
C0541,2024-06-26,Home,No
C0743,2024-06-04,Airport,No
C0279,2024-01-28,Airport,Yes
C1014,2024-07-31,Airport,No
C0916,2024-08-17,Home,No
C0160,2024-07-21,Airport,Yes
C0237,2024-12-09,Airport,No
C0381,2024-09-24,Home,No
C0889,2024-10-08,Home,No
C0629,2024-08-17,Home,Yes
C0159,2024-07-06,Airport,No
C0648,2024-05-16,Home,No
C0908,2024-04-19,Home,Yes
C0738,2024-11-19,Home,No
C0583,2024-05-11,Home,Yes
C0696,2024-07-25,Airport,No
C1182,2024-06-12,Airport,Yes
C0612,2024-07-20,Airport,Yes
C0911,2024-12-13,Home,No
C0912,2024-08-18,Airport,No
C0716,2024-11-25,Airport,Yes
C0246,2024-02-11,Home,Yes
C0430,2024-09-28,Home,Yes
C0128,2024-01-14,Home,Yes
C0122,2024-06-23,Airport,Yes
C1134,2024-06-12,Home,Yes
C1105,2024-07-10,Home,Yes
C1190,2024-11-11,Home,Yes
C0062,2024-06-18,Home,No
C0682,2024-02-11,Airport,No
C0079,2024-09-20,Airport,No
C0025,2024-08-02,Airport,No
C0740,2024-08-17,Airport,No
C0482,2024-05-03,Home,Yes
C0716,2024-04-23,Home,No
C0672,2024-01-27,Home,No
C0447,2024-02-14,Home,Yes
C0024,2024-10-04,Home,Yes
C0279,2024-08-06,Home,No
C0226,2024-05-18,Airport,No
C0828,2024-12-01,Home,No
C1165,2024-08-27,Home,Yes
C0032,2024-01-28,Home,No
C0880,2024-01-11,Home,Yes
C0830,2024-06-28,Airport,No
C1107,2024-12-05,Home,Yes
C1016,2024-02-02,Home,Yes
C0102,2024-09-19,Home,No
C0617,2024-09-22,Airport,No
C0803,2024-06-21,Airport,Yes
C1024,2024-06-24,Airport,No
C0303,2024-08-21,Airport,No
C0869,2024-05-10,Airport,Yes
C0123,2024-05-12,Home,Yes
C0905,2024-08-17,Home,No
C0335,2024-01-01,Home,No
C1185,2024-06-12,Home,No
C0289,2024-09-24,Home,No
C0508,2024-10-13,Airport,Yes
C0411,2024-06-17,Airport,No
C0622,2024-08-13,Airport,Yes
C0609,2024-12-30,Airport,No
C0344,2024-10-21,Home,Yes
C0646,2024-04-18,Home,No
C0961,2024-07-26,Home,Yes
C1024,2024-11-16,Airport,Yes
C0087,2024-12-27,Airport,Yes
C0448,2024-07-20,Home,Yes
C0925,2024-05-15,Home,No
C0530,2024-05-27,Airport,Yes
C1008,2024-10-17,Home,Yes
C0200,2024-04-03,Home,Yes
C0569,2024-11-01,Home,Yes
C0266,2024-02-14,Home,No
C0547,2024-02-14,Home,Yes
C1112,2024-06-04,Airport,Yes
C0904,2024-10-09,Home,No
C0389,2024-12-15,Airport,Yes
C0280,2024-02-06,Home,Yes
C0292,2024-10-17,Home,No
C0158,2024-05-26,Airport,Yes
C0117,2024-12-27,Airport,No
C0934,2024-10-23,Home,No
C0679,2024-09-03,Airport,No
C0835,2024-04-11,Airport,No
C0616,2024-05-11,Home,No
C0745,2024-07-20,Home,No
C0398,2024-03-15,Home,Yes
C1114,2024-02-14,Airport,No
C0324,2024-11-19,Airport,Yes
C0717,2024-06-15,Airport,No
C1058,2024-02-03,Home,Yes
C1113,2024-07-31,Home,Yes
C0194,2024-01-25,Home,Yes
C0850,2024-10-27,Home,No
C0874,2024-03-07,Airport,No
C0471,2024-12-02,Home,Yes
C0853,2024-07-27,Airport,No
C0257,2024-03-27,Home,No
C0638,2024-05-24,Home,No
C0760,2024-03-25,Home,No
C0285,2024-04-24,Home,No
C0548,2024-09-05,Airport,Yes
C0461,2024-09-30,Home,Yes
C0899,2024-11-05,Home,Yes
C0251,2024-05-30,Home,Yes
C0473,2024-09-29,Home,Yes
C0932,2024-03-17,Airport,No
C0301,2024-11-01,Home,No
C0757,2024-02-28,Home,Yes
C1186,2024-01-15,Airport,Yes
C0022,2024-10-25,Home,No
C0830,2024-06-29,Home,Yes
C0123,2024-11-27,Airport,No
C0564,2024-06-01,Home,No
C0538,2024-11-12,Airport,Yes
C1109,2024-07-01,Home,No
C1030,2024-11-28,Airport,No
C0186,2024-11-17,Home,No
C0676,2024-06-25,Airport,Yes
C0661,2024-04-19,Airport,No
C0811,2024-01-18,Home,No
C0270,2024-12-19,Home,Yes
C0793,2024-11-03,Airport,Yes
C0239,2024-06-10,Home,Yes
C0963,2024-05-07,Home,Yes
C0842,2024-06-19,Airport,No
C0582,2024-10-01,Home,Yes
C0693,2024-05-17,Home,Yes
C0652,2024-02-03,Home,Yes
C0956,2024-07-24,Home,Yes
C0577,2024-02-21,Airport,No
C0959,2024-09-20,Airport,Yes
C0214,2024-08-16,Airport,No
C0994,2024-04-07,Home,No
C0175,2024-05-23,Airport,Yes
C0564,2024-07-23,Airport,No
C0171,2024-12-24,Home,Yes
C0029,2024-01-27,Airport,No
C0934,2024-08-12,Home,Yes
C0318,2024-01-04,Home,No
C0890,2024-04-10,Home,No
C0419,2024-03-15,Home,No
C0823,2024-03-18,Home,Yes
C0458,2024-06-15,Home,No
C0268,2024-12-19,Airport,Yes
C0549,2024-01-11,Airport,Yes
C0856,2024-11-07,Home,Yes
C1199,2024-08-24,Airport,Yes
C0834,2024-11-02,Home,Yes
C0466,2024-08-06,Airport,Yes
C0788,2024-07-28,Airport,No
C0489,2024-11-18,Home,No
C0978,2024-04-23,Home,Yes
C0497,2024-10-28,Home,No
C0459,2024-05-01,Home,No
C0484,2024-03-14,Home,No
C1032,2024-03-11,Home,Yes
C0604,2024-06-14,Airport,Yes
C0959,2024-01-24,Airport,Yes
C0061,2024-09-04,Home,Yes
C0843,2024-08-03,Airport,Yes
C0724,2024-04-02,Home,Yes
C1180,2024-02-08,Home,Yes
C0884,2024-05-10,Airport,No
C0736,2024-12-21,Airport,No
C0056,2024-04-11,Airport,Yes
C0464,2024-08-26,Home,Yes
C0645,2024-10-08,Home,No
C0900,2024-11-27,Home,Yes
C0064,2024-03-09,Airport,Yes
C1097,2024-09-05,Home,Yes
C0031,2024-01-18,Airport,Yes
C0638,2024-11-19,Home,No
C0908,2024-05-10,Airport,Yes
C0136,2024-12-10,Airport,Yes
C0151,2024-03-13,Airport,Yes
C0961,2024-04-14,Home,No
C0449,2024-06-30,Home,Yes
C0334,2024-03-26,Airport,No
C0698,2024-07-02,Airport,No
C0743,2024-04-12,Airport,No
C0741,2024-01-29,Airport,Yes
C0748,2024-05-02,Airport,No
C0220,2024-03-03,Home,Yes
C1142,2024-05-19,Airport,No
C1086,2024-06-22,Home,No
C1027,2024-08-09,Airport,Yes
C0448,2024-07-28,Home,No
C0498,2024-05-23,Home,Yes
C0867,2024-10-12,Home,Yes
C0014,2024-06-21,Home,Yes
C0250,2024-03-26,Home,Yes
C1193,2024-04-21,Home,No
C0885,2024-06-01,Home,Yes
C1143,2024-04-03,Home,No
C0772,2024-10-27,Airport,No
C0583,2024-02-26,Home,Yes
C0539,2024-10-11,Airport,No
C0069,2024-05-14,Home,Yes
C0734,2024-10-11,Home,No
C0296,2024-11-10,Home,No
C0489,2024-04-24,Airport,Yes
C0538,2024-09-21,Home,Yes
C0947,2024-07-27,Home,Yes
C0646,2024-11-01,Airport,No
C0957,2024-01-21,Airport,Yes
C0985,2024-10-03,Home,Yes
C1010,2024-10-28,Airport,No
C1003,2024-05-24,Home,No
C0970,2024-12-10,Home,Yes
C0189,2024-12-18,Home,Yes
C0764,2024-01-29,Home,No
C1059,2024-06-29,Airport,Yes
C0615,2024-12-15,Home,No
C0154,2024-01-07,Home,Yes
C1005,2024-09-10,Airport,Yes
C1059,2024-10-16,Home,Yes
C0645,2024-06-17,Airport,Yes
C0685,2024-09-05,Airport,Yes
C0572,2024-05-16,Home,Yes
C0444,2024-02-18,Home,Yes
C1013,2024-04-06,Airport,No
C0172,2024-08-16,Airport,No
C0226,2024-06-26,Airport,Yes
C0592,2024-01-05,Home,No
C0440,2024-06-13,Home,Yes
C0952,2024-08-09,Airport,Yes
C0918,2024-11-30,Home,Yes
C1071,2024-04-08,Home,Yes
C0242,2024-04-05,Airport,Yes
C0598,2024-06-09,Airport,No
C1058,2024-09-27,Home,No
C0089,2024-10-04,Home,No
C0220,2024-03-05,Home,No
C0546,2024-11-03,Home,Yes
C0341,2024-02-18,Airport,No
C0667,2024-02-03,Home,No
C0285,2024-07-20,Home,No
C0205,2024-07-14,Home,Yes
C0781,2024-09-29,Home,No
C1070,2024-02-21,Home,Yes
C0645,2024-07-13,Airport,Yes
C0890,2024-05-02,Home,Yes
C0565,2024-04-17,Airport,No
C0529,2024-11-11,Airport,No
C0642,2024-02-26,Airport,No
C0482,2024-11-01,Airport,Yes
C0418,2024-07-30,Airport,Yes
C1178,2024-07-26,Home,Yes
C0893,2024-02-22,Home,No
C0884,2024-07-30,Home,No
C1097,2024-04-24,Airport,No
C0883,2024-07-15,Home,Yes
C1174,2024-11-08,Home,No
C1119,2024-11-05,Airport,No
C0401,2024-12-24,Home,Yes
C0959,2024-08-22,Home,Yes
C0117,2024-01-11,Home,Yes
C0194,2024-10-06,Home,Yes
C0656,2024-11-25,Airport,Yes
C0439,2024-04-10,Home,No
C0939,2024-07-26,Home,No
C0458,2024-07-24,Home,No
C0138,2024-08-30,Home,No
C0949,2024-01-09,Airport,Yes
C0828,2024-08-10,Airport,Yes
C0089,2024-12-09,Home,No
C0374,2024-04-10,Home,No
C0783,2024-01-10,Airport,No
C0431,2024-01-23,Airport,Yes
C0247,2024-11-13,Home,No
C0790,2024-03-07,Home,Yes
C0036,2024-01-26,Airport,No
C0022,2024-04-23,Home,Yes
C1097,2024-08-18,Home,No
C1035,2024-11-04,Home,No
C0768,2024-09-11,Home,Yes
C0527,2024-07-01,Airport,Yes
C0285,2024-10-22,Airport,Yes
C0082,2024-03-25,Airport,No
C0330,2024-06-30,Airport,Yes
C0625,2024-04-12,Home,Yes
C0957,2024-02-13,Home,Yes
C0953,2024-03-11,Home,Yes
C0918,2024-05-22,Home,Yes
C0537,2024-11-27,Home,Yes
C0323,2024-03-29,Home,Yes
C0930,2024-11-22,Airport,No
C0481,2024-07-13,Home,No
C1088,2024-01-18,Home,Yes
C0663,2024-10-11,Home,Yes
C0138,2024-09-06,Home,Yes
C0893,2024-06-15,Home,No
C0994,2024-02-23,Home,Yes
C0686,2024-02-26,Airport,Yes
C0551,2024-01-13,Airport,Yes
C0321,2024-07-23,Home,No
C0078,2024-09-10,Home,No
C0427,2024-08-30,Airport,No
C0126,2024-05-13,Home,No
C0786,2024-10-07,Home,No
C0546,2024-03-18,Home,Yes
C0898,2024-08-07,Airport,No
C0316,2024-08-31,Home,No
C0701,2024-08-25,Home,No
C0149,2024-09-27,Airport,No
C0065,2024-03-04,Airport,Yes
C0500,2024-04-25,Home,Yes
C0201,2024-01-15,Airport,No
C0563,2024-12-11,Airport,No
C0474,2024-03-21,Airport,Yes
C0330,2024-09-30,Airport,Yes
C0783,2024-12-21,Home,No
C1176,2024-07-05,Home,Yes
C0781,2024-12-25,Home,No
C0300,2024-01-29,Home,Yes
C0092,2024-12-04,Home,Yes
C0868,2024-04-23,Airport,Yes
C0540,2024-03-14,Home,Yes
C0543,2024-02-22,Airport,Yes
C0844,2024-12-01,Home,No
C0337,2024-07-03,Home,No
C0826,2024-01-06,Home,No
C0865,2024-12-13,Airport,Yes
C0186,2024-07-03,Home,Yes
C0215,2024-11-01,Home,Yes
C0075,2024-11-19,Airport,No
C0128,2024-07-31,Home,Yes
C0297,2024-05-08,Home,Yes
C0106,2024-08-15,Airport,No
C0049,2024-01-16,Airport,No
C0031,2024-12-17,Home,Yes
C0364,2024-09-17,Home,Yes
C0724,2024-05-23,Airport,Yes
C0637,2024-08-16,Airport,No
C0321,2024-09-18,Home,Yes
C0299,2024-01-29,Airport,No
C0331,2024-12-25,Home,Yes
C0892,2024-11-18,Home,Yes
C0304,2024-05-27,Home,Yes
C0966,2024-05-12,Home,No
C0213,2024-06-17,Home,No
C0626,2024-03-18,Home,Yes
C0596,2024-11-26,Airport,No
C0986,2024-06-30,Airport,No
C0910,2024-04-25,Airport,No
C0860,2024-09-06,Home,No
C0833,2024-05-10,Home,No
C0587,2024-06-01,Home,No
C1124,2024-12-20,Airport,No
C0414,2024-09-29,Home,No
C0422,2024-06-11,Home,Yes
C1111,2024-08-19,Airport,No
C0237,2024-01-25,Airport,No
C0328,2024-03-06,Home,Yes
C0120,2024-01-28,Home,Yes
C0731,2024-11-03,Airport,No
C0475,2024-07-31,Home,Yes
C1019,2024-07-14,Airport,No
C0902,2024-10-01,Home,Yes
C0130,2024-09-24,Home,No
C0137,2024-06-03,Home,No
C1073,2024-09-28,Home,Yes
C0748,2024-03-17,Airport,No
C0971,2024-08-23,Home,No
C0355,2024-11-28,Airport,Yes
C0778,2024-07-23,Airport,No
C0181,2024-04-29,Airport,No
C0148,2024-04-02,Home,Yes
C0091,2024-01-10,Home,Yes
C1073,2024-05-25,Airport,Yes
C1117,2024-01-08,Home,No
C1108,2024-10-30,Airport,Yes
C0751,2024-04-07,Airport,No
C0077,2024-09-06,Home,No
C0055,2024-11-29,Home,No
C0403,2024-10-18,Home,No
C0376,2024-03-31,Home,Yes
C0233,2024-04-16,Home,Yes
C0609,2024-04-26,Home,Yes
C0817,2024-02-26,Home,Yes
C0228,2024-12-07,Airport,Yes
C0131,2024-02-16,Airport,Yes
C0641,2024-03-08,Airport,No
C0667,2024-01-14,Airport,Yes
C0253,2024-05-15,Home,No
C0103,2024-02-02,Home,No
C0383,2024-03-26,Home,No
C0412,2024-09-21,Home,Yes
C0484,2024-10-06,Home,No
C0016,2024-02-01,Home,No
C0749,2024-07-21,Home,Yes
C1056,2024-06-14,Airport,No
C0065,2024-10-30,Home,No
C0353,2024-08-29,Home,Yes
C1048,2024-09-18,Airport,Yes
C0613,2024-01-18,Home,No
C0450,2024-07-09,Airport,Yes
C0241,2024-07-08,Home,Yes
C0350,2024-07-18,Home,Yes
C0035,2024-02-07,Airport,Yes
C0117,2024-09-12,Home,Yes
C1026,2024-10-07,Airport,Yes
C1002,2024-05-18,Airport,Yes
C0472,2024-07-09,Airport,No
C0766,2024-05-30,Home,No
C0539,2024-01-13,Home,Yes
C1164,2024-08-15,Home,Yes
C0679,2024-05-03,Home,No
C0957,2024-09-07,Home,Yes
C0563,2024-02-09,Airport,No
C0695,2024-07-31,Home,Yes
C0046,2024-05-16,Airport,No
C0014,2024-07-08,Home,Yes
C0755,2024-05-09,Home,Yes
C0862,2024-03-29,Home,Yes
C0090,2024-03-05,Home,No
C0683,2024-07-18,Airport,No
C0833,2024-08-11,Airport,Yes
C0405,2024-06-08,Airport,Yes
C0218,2024-10-03,Home,Yes
C0939,2024-01-22,Home,Yes
C0317,2024-05-01,Airport,Yes
C0038,2024-11-17,Home,No
C0279,2024-09-10,Airport,Yes
C0459,2024-02-27,Home,No
C0818,2024-10-25,Home,No
C0524,2024-05-17,Airport,No
C0286,2024-11-16,Home,No
C0067,2024-09-10,Airport,No
C0046,2024-10-27,Home,Yes
C0794,2024-06-19,Airport,Yes
C1053,2024-02-13,Airport,Yes
C0439,2024-07-01,Airport,Yes
C0247,2024-01-10,Home,No
C0705,2024-12-28,Home,Yes
C0584,2024-04-10,Airport,Yes
C0616,2024-09-20,Home,Yes
C0128,2024-04-28,Airport,No
C0702,2024-06-10,Home,No
C1152,2024-07-02,Home,No
C0844,2024-01-26,Home,No
C0887,2024-02-28,Airport,No
C0052,2024-05-06,Airport,Yes
C1013,2024-06-30,Airport,Yes
C1182,2024-05-06,Home,No
C0227,2024-10-01,Airport,Yes
C0438,2024-01-08,Home,No
C0579,2024-09-11,Home,Yes
C0787,2024-01-12,Home,Yes
C1093,2024-03-22,Home,No
C1165,2024-08-30,Airport,No
C1093,2024-07-12,Airport,Yes
C0296,2024-05-26,Home,No
C0453,2024-08-11,Home,No
C0238,2024-11-24,Home,Yes
C0230,2024-04-19,Airport,Yes
C0065,2024-05-01,Home,No
C0266,2024-03-14,Airport,Yes
C0359,2024-06-10,Home,Yes
C0464,2024-04-19,Airport,Yes
C0361,2024-03-16,Home,Yes
C0700,2024-05-21,Airport,Yes
C0472,2024-12-06,Home,No
C0192,2024-12-29,Airport,Yes
C0444,2024-03-27,Home,Yes
C1083,2024-09-13,Airport,No
C0241,2024-04-12,Home,No
C0375,2024-12-18,Home,Yes
C0446,2024-11-18,Home,Yes
C0260,2024-05-31,Home,Yes
C1094,2024-01-17,Home,Yes
C0617,2024-06-14,Home,Yes
C0512,2024-09-25,Airport,No
C0324,2024-10-25,Home,Yes
C0420,2024-11-27,Airport,No
C0882,2024-11-30,Airport,Yes
C1055,2024-01-19,Home,No
C0654,2024-06-13,Home,Yes
C1188,2024-11-22,Airport,No
C0448,2024-09-17,Home,Yes
C0747,2024-03-21,Home,No
C1068,2024-04-05,Home,Yes
C0758,2024-03-15,Home,Yes
C0837,2024-07-10,Home,Yes
C0204,2024-09-19,Home,Yes
C0708,2024-03-18,Home,Yes
C0798,2024-06-05,Airport,Yes
C0371,2024-06-17,Airport,Yes
C0669,2024-10-24,Airport,Yes
C0470,2024-08-09,Home,Yes
C0666,2024-04-01,Airport,Yes
C0470,2024-09-02,Home,No
C0833,2024-12-07,Airport,Yes
C0609,2024-04-09,Home,No
C0865,2024-10-06,Airport,No
C0091,2024-01-02,Airport,Yes
C0456,2024-10-22,Home,No
C0938,2024-07-19,Airport,No
C1074,2024-05-27,Home,Yes
C1198,2024-11-20,Airport,Yes
C0572,2024-06-27,Home,Yes
C0712,2024-01-20,Home,Yes
C0002,2024-04-17,Home,No
C0094,2024-03-20,Airport,Yes
C0940,2024-04-11,Home,Yes
C0347,2024-03-07,Airport,No
C0731,2024-10-01,Home,No
C0585,2024-12-12,Home,Yes
C1142,2024-07-02,Home,No
C0221,2024-12-02,Home,No
C0768,2024-09-23,Home,Yes
C0147,2024-11-03,Home,Yes
C0984,2024-03-25,Airport,No
C0916,2024-03-01,Airport,Yes
C0416,2024-07-05,Airport,Yes
C0896,2024-03-25,Airport,Yes
C0249,2024-10-28,Airport,Yes
C0698,2024-04-21,Airport,Yes
C0381,2024-10-13,Home,Yes
C1187,2024-07-08,Home,No
C0819,2024-05-03,Home,Yes
C0453,2024-05-08,Airport,No
C0677,2024-08-17,Airport,Yes
C0691,2024-11-04,Airport,Yes
C0447,2024-11-30,Airport,No
C0058,2024-01-26,Airport,No
C0011,2024-04-26,Home,No
C0027,2024-03-09,Home,Yes
C0624,2024-10-27,Home,No
C0019,2024-11-02,Airport,No
C0035,2024-08-30,Airport,No
C0067,2024-10-19,Airport,Yes
C0733,2024-02-17,Home,No
C0085,2024-07-31,Home,Yes
C0352,2024-08-08,Airport,No
C0726,2024-09-22,Home,Yes
C0196,2024-09-24,Home,Yes
C0592,2024-12-15,Home,No
C0449,2024-04-26,Airport,Yes
C0860,2024-05-08,Home,Yes
C0056,2024-03-27,Airport,Yes
C0459,2024-12-11,Airport,No
C1155,2024-09-02,Home,Yes
C0110,2024-03-24,Airport,No
C1193,2024-03-18,Home,No
C0714,2024-09-28,Airport,No
C0848,2024-01-13,Airport,Yes
C0412,2024-01-25,Airport,Yes
C0669,2024-11-08,Home,Yes
C0393,2024-10-12,Airport,Yes
C0816,2024-05-13,Home,No
C0325,2024-01-17,Airport,No
C0531,2024-12-07,Home,Yes
C0190,2024-12-09,Airport,No
C0524,2024-10-26,Home,Yes
C0182,2024-11-07,Home,No
C0367,2024-07-26,Home,No
C0578,2024-05-05,Home,Yes
C0884,2024-10-17,Airport,Yes
C0924,2024-09-09,Airport,Yes
C0019,2024-11-02,Home,Yes
C0159,2024-12-18,Home,Yes
C0778,2024-03-04,Home,Yes
C0112,2024-05-30,Home,Yes
C0560,2024-10-05,Airport,No
C0032,2024-10-27,Airport,Yes
C0525,2024-11-25,Home,Yes
C0728,2024-04-03,Airport,Yes
C0030,2024-05-17,Home,No
C0429,2024-03-12,Airport,No
C0554,2024-07-25,Home,No
C0070,2024-09-30,Airport,No
C0575,2024-09-11,Home,No
C0053,2024-10-06,Home,Yes
C0348,2024-10-04,Home,Yes
C0873,2024-02-09,Home,Yes
C1189,2024-07-31,Home,No
C1073,2024-08-02,Airport,Yes
C1157,2024-08-12,Airport,Yes
C1112,2024-01-10,Home,No
C0325,2024-04-04,Home,Yes
C0317,2024-08-08,Airport,No
C0402,2024-06-01,Airport,Yes
C0675,2024-11-15,Home,Yes
C1115,2024-05-11,Home,Yes
C0028,2024-09-30,Home,No
C0844,2024-04-02,Home,Yes
C0386,2024-11-24,Airport,Yes
C0263,2024-07-24,Home,Yes
C0138,2024-09-30,Home,No
C0434,2024-01-09,Home,Yes
C1002,2024-12-03,Airport,Yes
C0988,2024-06-10,Airport,No
C0989,2024-02-06,Home,No
C0971,2024-05-19,Home,No
C0008,2024-02-01,Airport,Yes
C0173,2024-04-19,Airport,No
C1173,2024-08-19,Home,Yes
C0119,2024-01-29,Home,No
C0044,2024-03-10,Airport,No
C0587,2024-09-13,Home,No
C0538,2024-05-26,Airport,No
C1036,2024-09-13,Home,No
C0642,2024-04-03,Home,Yes
C0340,2024-12-29,Airport,No
C0039,2024-12-29,Home,Yes
C0495,2024-10-18,Airport,Yes
C1116,2024-07-27,Airport,Yes
C0592,2024-02-26,Airport,No
C0925,2024-01-12,Home,No
C0765,2024-04-28,Home,Yes
C0622,2024-02-03,Airport,No
C0100,2024-03-21,Home,Yes
C0184,2024-11-04,Airport,No
C0996,2024-03-13,Home,Yes
C0078,2024-01-09,Airport,Yes
C0156,2024-04-19,Airport,No
C0397,2024-09-30,Home,No
C0080,2024-07-31,Airport,No
C0130,2024-01-03,Airport,Yes
C0945,2024-12-10,Home,No
C0776,2024-02-06,Home,Yes
C0374,2024-09-22,Home,No
C0109,2024-12-06,Airport,No
C0815,2024-09-28,Airport,No
C0635,2024-02-07,Home,No
C0153,2024-10-14,Airport,Yes
C0612,2024-05-11,Home,Yes
C1155,2024-05-08,Home,Yes
C1106,2024-09-10,Airport,No
C0413,2024-04-24,Airport,Yes
C0371,2024-06-28,Home,No
C1014,2024-11-02,Home,Yes
C1176,2024-11-23,Home,No
C0861,2024-10-14,Home,No
C1129,2024-06-24,Home,Yes
C0545,2024-11-04,Airport,Yes
C0674,2024-08-02,Home,No
C0183,2024-06-13,Home,No
C0776,2024-03-12,Airport,Yes
C0564,2024-04-22,Home,Yes
C0605,2024-02-15,Airport,Yes
C0350,2024-05-03,Home,Yes
C0318,2024-02-11,Home,Yes
C1003,2024-10-30,Airport,Yes
C0877,2024-05-05,Airport,Yes
C0160,2024-06-09,Home,Yes
C0874,2024-08-04,Airport,No
C0169,2024-06-24,Airport,Yes
C1062,2024-06-11,Home,Yes
C0199,2024-10-01,Home,No
C0581,2024-12-01,Home,No
C0710,2024-03-22,Airport,No
C0676,2024-01-02,Home,Yes
C0846,2024-11-18,Airport,No
C1098,2024-01-12,Home,No
C0616,2024-11-03,Home,Yes
C0412,2024-07-26,Home,No
C0040,2024-05-05,Home,Yes
C0010,2024-02-25,Home,No
C0387,2024-10-14,Airport,Yes
C0140,2024-03-14,Home,No
C0453,2024-06-09,Home,Yes
C1021,2024-05-23,Home,No
C0283,2024-12-08,Home,Yes
C0778,2024-06-06,Airport,No
C0589,2024-06-22,Home,Yes
C0730,2024-11-23,Airport,Yes
C0155,2024-03-05,Airport,No
C0373,2024-12-18,Airport,Yes
C0576,2024-09-16,Airport,No
C0489,2024-04-24,Home,Yes
C0943,2024-09-19,Airport,No
C0264,2024-04-03,Home,No
C0215,2024-11-18,Airport,No
C0360,2024-06-30,Home,No
C0118,2024-07-17,Home,No
C0577,2024-12-11,Home,Yes
C0130,2024-12-25,Home,No
C0631,2024-05-01,Airport,Yes
C1064,2024-07-26,Home,Yes
C0780,2024-11-13,Home,Yes
C0684,2024-08-27,Home,Yes
C0012,2024-11-08,Airport,Yes
C0140,2024-06-07,Home,No
C1095,2024-03-25,Airport,No
C0870,2024-09-23,Airport,Yes
C0474,2024-01-30,Airport,Yes
C0208,2024-04-24,Airport,Yes
C0943,2024-06-28,Airport,No
C0854,2024-08-17,Airport,No
C1197,2024-03-16,Home,Yes
C0871,2024-04-15,Home,Yes
C0083,2024-07-08,Airport,Yes
C0296,2024-07-20,Airport,No
C1134,2024-09-27,Home,Yes
C0387,2024-04-28,Home,Yes
C0636,2024-07-22,Home,No
C0342,2024-09-29,Home,No
C0328,2024-10-29,Home,No
C0166,2024-04-30,Home,No
C0850,2024-12-14,Home,Yes
C0764,2024-06-01,Home,No
C0690,2024-04-22,Home,Yes
C0496,2024-12-22,Home,Yes
C0739,2024-01-12,Airport,No
C0095,2024-02-14,Airport,No
C1147,2024-10-17,Home,No
C0604,2024-12-07,Home,Yes
C0550,2024-03-19,Airport,No
C0486,2024-09-19,Airport,No
C0742,2024-04-28,Home,No
C0885,2024-07-16,Home,Yes
C0014,2024-06-21,Airport,No
C1162,2024-08-16,Home,No
C0376,2024-10-31,Airport,Yes
C1054,2024-07-16,Home,Yes
C0058,2024-08-30,Home,Yes
C0764,2024-08-29,Home,No
C0880,2024-05-06,Airport,Yes
C1043,2024-03-23,Airport,Yes
C0921,2024-02-16,Airport,Yes
C0673,2024-12-18,Airport,Yes
C0761,2024-03-19,Home,No
C0247,2024-06-03,Home,No
C0213,2024-08-09,Airport,No
C0415,2024-01-05,Airport,No
C0436,2024-05-30,Airport,No
C0884,2024-06-22,Airport,No
C0784,2024-10-23,Home,Yes
C1192,2024-07-11,Airport,Yes
C0601,2024-07-19,Home,No
C0630,2024-11-06,Airport,Yes
C0665,2024-10-30,Airport,No
C0095,2024-11-21,Home,Yes
C0650,2024-12-08,Airport,Yes
C1011,2024-05-24,Airport,Yes
C0873,2024-01-14,Airport,Yes
C0474,2024-01-15,Airport,No
C1146,2024-02-11,Home,No
